CustomerID;Gender;Age;Annual Income ($);Spending Score (1-5);Profession;Work Experience;Family Size
8424;Male;97;112783;2;Artist;9;6
8425;Male;89;74820;2;Doctor;1;2
8426;Female;26;52234;2;Executive;1;2
8427;Female;6;170266;2;Artist;3;2
8428;Female;89;107359;2;Lawyer;10;6
8429;Female;0;142892;2;Entertainment;8;1
8430;Female;91;189974;2;Engineer;8;1
8431;Female;47;112247;2;Executive;4;5
8432;Female;64;59088;2;Artist;1;3
8433;Female;91;60856;2;Artist;1;6
8434;Male;32;149900;2;Artist;6;3
8435;Female;53;86766;2;Lawyer;16;3
8436;Female;63;52661;2;Healthcare;12;5
8437;Female;73;102296;2;Entertainment;7;5
8438;Male;22;64707;2;Entertainment;7;3
8439;Male;61;126370;2;Lawyer;11;4
8440;Female;71;154007;2;Artist;7;7
8441;Female;3;155864;2;Healthcare;13;3
8442;Female;74;101352;2;Lawyer;0;5
8443;Male;39;134629;2;Engineer;1;6
8444;Male;38;103356;2;Marketing;1;6
8445;Male;77;73884;2;Healthcare;1;2
8446;Female;43;150444;2;Artist;13;4
8447;Female;85;119557;2;Artist;0;2
8448;Female;76;187141;2;Doctor;0;7
8449;Female;57;97468;2;Artist;0;1
8450;Female;30;148236;2;Executive;1;1
8451;Female;31;189446;2;Artist;1;6
8452;Female;91;159537;2;Doctor;4;1
8453;Female;77;180831;2;Healthcare;1;2
8454;Female;89;137397;2;Doctor;1;7
8455;Male;42;59954;2;Executive;4;4
8456;Female;54;145679;2;Artist;0;2
8457;Male;89;113834;2;Doctor;0;3
8458;Male;83;132005;2;Entertainment;0;5
8459;Female;91;51742;2;Artist;8;3
8460;Female;41;172882;2;Healthcare;8;7
8461;Male;41;113998;2;Healthcare;7;7
8462;Female;38;130597;2;Artist;6;1
8463;Female;31;53802;2;Artist;1;7
8464;Female;15;50550;2;Healthcare;9;7
8465;Female;37;145648;2;Healthcare;7;6
8466;Male;36;85737;2;Executive;0;3
8467;Female;27;99950;2;Entertainment;0;4
8468;Female;11;83220;2;Engineer;7;4
8469;Female;69;120752;2;Executive;1;6
8470;Male;84;163818;2;Engineer;2;1
8471;Male;89;100938;2;Entertainment;0;7
8472;Male;5;168670;2;Artist;1;3
8473;Female;41;111174;2;Artist;4;5
8474;Male;87;167705;2;Healthcare;0;7
8475;Female;83;118110;2;Engineer;1;5
8476;Male;13;129396;2;Artist;6;6
8477;Female;0;143910;2;Marketing;1;7
8478;Male;28;173009;2;Healthcare;9;6
8479;Male;78;54252;2;Engineer;0;5
8480;Female;83;156839;2;Artist;3;7
8481;Female;64;71305;2;Artist;9;2
8482;Male;19;82333;2;Marketing;1;2
8483;Male;84;125016;2;Entertainment;1;7
8484;Male;74;76521;2;Engineer;7;4
8485;Female;53;112530;2;Entertainment;2;6
8486;Male;67;107409;2;Artist;1;6
8487;Female;23;84793;2;Homemaker;9;6
8488;Female;91;172915;2;Doctor;9;1
8489;Female;81;148594;2;Entertainment;3;5
8490;Male;81;148208;2;Lawyer;5;7
8491;Female;44;175424;2;Artist;4;5
8492;Female;92;80808;2;Artist;1;1
8493;Male;41;81718;2;Entertainment;1;3
8494;Male;60;150019;2;Doctor;1;2
8495;Female;0;116759;2;Marketing;7;3
8496;Male;26;180702;2;Entertainment;6;1
8497;Female;67;93176;2;Artist;4;1
8498;Male;28;81545;2;Artist;4;7
8499;Male;38;166697;2;Marketing;13;4
8500;Female;40;124982;2;Engineer;1;7
8501;Female;67;184628;2;Artist;12;2
8502;Female;31;76422;2;Healthcare;9;7
8503;Female;82;109188;2;Lawyer;5;7
8504;Female;66;132951;2;Healthcare;4;1
8505;Female;75;164598;2;Healthcare;8;1
8506;Male;69;186655;2;Lawyer;7;2
8507;Female;22;131748;2;Artist;1;3
8508;Male;76;142801;2;Lawyer;0;1
8509;Male;94;144192;2;Healthcare;0;3
8510;Female;83;174159;2;Lawyer;4;4
8511;Female;30;157290;2;Artist;2;2
8512;Male;68;102016;2;Artist;0;4
8513;Female;29;62475;2;Artist;6;4
8514;Female;30;59284;2;Doctor;7;7
8515;Male;52;130573;2;Entertainment;8;3
8516;Male;73;74350;2;Lawyer;10;1
8517;Female;75;102904;2;Artist;7;6
8518;Female;15;174501;2;Lawyer;9;7
8519;Female;29;180401;2;Engineer;7;6
8520;Male;91;62808;2;Engineer;0;4
8521;Female;51;70152;2;Healthcare;0;2
8522;Female;39;58908;2;Artist;6;6
8523;Female;45;135174;2;Artist;9;4
8524;Female;81;128834;2;Entertainment;5;4
8525;Male;54;51166;2;Entertainment;0;7
8526;Female;32;130118;2;Artist;0;4
8527;Female;26;69988;2;Homemaker;5;4
8528;Male;31;188620;2;Artist;3;6
8529;Female;80;177601;2;Entertainment;0;2
8530;Male;80;95929;2;Engineer;0;2
8531;Female;40;164350;2;Healthcare;0;5
8532;Male;39;115916;2;Doctor;13;6
8533;Female;17;185843;2;Artist;4;3
8534;Female;31;171825;2;Entertainment;10;4
8535;Female;85;104054;2;Artist;8;4
8536;Female;85;134282;2;Artist;2;5
8537;Female;25;106669;2;Lawyer;1;7
8538;Female;20;146221;2;Marketing;0;3
8539;Female;33;84238;2;Artist;1;2
8540;Male;60;167420;2;Artist;5;2
8541;Female;19;178217;2;Marketing;0;3
8542;Male;43;187841;2;Artist;1;4
8543;Male;75;94129;2;Healthcare;6;7
8544;Male;40;172378;2;Entertainment;5;6
8545;Male;28;146597;2;Engineer;1;4
8546;Female;46;109346;2;Entertainment;1;2
8547;Female;72;112146;2;Homemaker;8;4
8548;Female;34;139009;2;Artist;0;4
8549;Female;58;173190;2;Doctor;9;4
8550;Male;23;122712;2;Marketing;1;1
8551;Female;80;55792;2;Artist;1;6
8552;Female;6;101031;2;Artist;1;1
8553;Female;38;52884;2;Lawyer;1;1
8554;Female;84;53622;2;Artist;0;3
8555;Female;82;171100;2;Executive;0;5
8556;Female;69;143928;2;Engineer;9;7
8557;Male;74;175041;2;Artist;4;1
8558;Female;85;68212;2;Healthcare;7;4
8559;Male;62;150619;2;Artist;10;6
8560;Male;11;152684;2;Lawyer;0;3
8561;Female;51;112358;2;Artist;0;6
8562;Male;72;76888;2;Marketing;0;1
8563;Male;31;62925;2;Engineer;1;6
8564;Female;20;155951;2;Healthcare;7;4
8565;Female;18;183071;2;Artist;7;4
8566;Female;83;124104;2;Healthcare;4;6
8567;Female;14;79806;2;Engineer;1;6
8568;Male;61;52543;2;Executive;0;6
8569;Male;57;50429;2;Artist;0;1
8570;Male;70;87976;2;Lawyer;1;6
8571;Female;92;163442;2;Executive;1;6
8572;Female;20;141428;2;Entertainment;1;5
8573;Male;97;142214;2;Artist;7;4
8574;Female;59;119833;2;Doctor;1;2
8575;Female;54;70803;2;Entertainment;0;5
8576;Female;26;146028;2;Healthcare;0;5
8577;Male;21;109373;2;Entertainment;4;2
8578;Male;21;184088;2;Entertainment;11;7
8579;Female;70;157307;2;Executive;4;3
8580;Female;75;114213;2;Doctor;9;4
8581;Male;70;56432;2;Engineer;0;5
8582;Male;60;189945;2;Engineer;0;5
8583;Female;70;174114;2;Lawyer;1;1
8584;Female;95;67227;2;Artist;1;7
8585;Female;67;161646;2;Healthcare;0;2
8586;Female;98;65031;2;Artist;0;4
8587;Male;94;69383;2;Entertainment;0;2
8588;Male;52;80605;2;Doctor;1;6
8589;Male;93;159006;2;Artist;8;6
8590;Male;23;93841;2;Lawyer;0;7
8591;Male;79;146130;2;Entertainment;6;6
8592;Male;4;96693;2;Entertainment;0;4
8593;Female;94;114510;2;Healthcare;0;4
8594;Male;27;82474;2;Artist;9;3
8595;Male;3;60933;2;Doctor;8;1
8596;Female;45;125677;2;Entertainment;5;2
8597;Male;88;167112;2;Lawyer;0;1
8598;Male;48;167517;2;Artist;2;7
8599;Male;3;93883;2;Healthcare;1;2
8600;Male;72;149092;2;Engineer;8;1
8601;Female;35;111871;2;Doctor;10;1
8602;Male;99;139685;2;Healthcare;1;4
8603;Female;38;120825;2;Executive;9;7
8604;Male;43;129782;2;Entertainment;1;2
8605;Female;54;79925;2;Healthcare;0;3
8606;Female;1;138656;2;Lawyer;3;4
8607;Female;55;75033;2;Engineer;5;5
8608;Female;20;124852;2;Healthcare;5;5
8609;Male;37;62893;2;Executive;1;5
8610;Female;12;84885;2;Healthcare;6;2
8611;Female;59;81702;2;Marketing;6;4
8612;Female;60;128205;2;Healthcare;6;5
8613;Male;72;146432;2;Artist;6;1
8614;Female;75;77269;2;Artist;8;1
8615;Female;58;127833;2;Artist;7;7
8616;Male;85;85758;2;Lawyer;10;4
8617;Female;23;91549;2;Artist;4;3
8618;Female;53;117123;2;Artist;9;7
8619;Male;5;156655;2;Entertainment;4;5
8620;Male;34;171353;2;Doctor;8;4
8621;Female;85;97822;2;Doctor;5;3
8622;Female;76;139447;2;Artist;8;7
8623;Female;86;98344;2;Artist;6;6
8624;Male;21;163509;2;Healthcare;10;1
8625;Male;2;72889;2;Homemaker;5;7
8626;Male;73;104826;2;Healthcare;5;1
8627;Female;79;122828;2;Executive;0;5
8628;Female;83;102083;2;Artist;1;1
8629;Female;6;182871;2;Engineer;8;6
8630;Female;13;174530;2;Lawyer;1;6
8631;Female;27;115438;2;Artist;0;6
8632;Female;80;68341;2;Artist;13;6
8633;Female;48;70844;2;Entertainment;0;3
8634;Female;98;128037;2;Entertainment;6;2
8635;Female;73;68161;2;Doctor;1;2
8636;Female;38;181108;2;Homemaker;1;1
8637;Female;57;81802;2;Homemaker;9;1
8638;Male;87;71318;2;Healthcare;1;3
8639;Male;55;63683;2;Healthcare;3;1
8640;Female;16;189689;2;Healthcare;8;5
8641;Male;82;121610;2;Artist;0;5
8642;Female;83;150682;2;Artist;1;1
8643;Female;27;101948;2;Artist;0;5
8644;Female;58;102205;2;Artist;1;1
8645;Male;80;112146;2;Entertainment;0;3
8646;Male;64;156422;2;Entertainment;1;7
8647;Male;71;118096;2;Lawyer;0;3
8648;Male;87;149685;2;Executive;9;6
8649;Female;68;89765;2;Artist;0;7
8650;Female;10;92734;2;Lawyer;1;4
8651;Female;64;115754;2;Engineer;1;3
8652;Female;41;186470;2;Artist;0;7
8653;Male;16;100939;2;Healthcare;7;6
8654;Female;47;124194;2;Doctor;1;7
8655;Female;96;92100;2;Artist;9;3
8656;Female;4;183282;2;Artist;1;1
8657;Female;35;164435;2;Lawyer;1;3
8658;Male;87;110434;2;Artist;7;3
8659;Female;67;146016;2;Artist;1;6
8660;Female;51;96028;2;Artist;0;5
8661;Female;31;186334;2;Artist;0;1
8662;Female;51;69388;2;Engineer;3;4
8663;Male;6;170226;2;Lawyer;0;3
8664;Male;55;103933;2;Executive;6;3
8665;Female;18;53812;2;Homemaker;9;5
8666;Female;89;150187;2;Healthcare;0;5
8667;Female;54;95734;2;Homemaker;8;7
8668;Female;48;74308;2;Entertainment;1;2
8669;Female;41;155881;2;Lawyer;0;7
8670;Female;21;161663;2;Executive;1;7
8671;Female;79;57039;2;Artist;2;6
8672;Female;12;89252;2;Entertainment;0;5
8673;Female;31;147447;2;Doctor;6;7
8674;Female;93;74467;2;Lawyer;5;1
8675;Female;66;127410;2;Engineer;8;2
8676;Male;79;95839;2;Executive;7;2
8677;Male;0;108169;2;Executive;10;3
8678;Female;61;139520;2;Artist;8;4
8679;Female;1;140648;2;Executive;9;7
8680;Female;29;110309;2;Artist;6;2
8681;Male;66;183339;2;Artist;7;4
8682;Male;38;170019;2;Artist;7;2
8683;Female;8;168723;2;Homemaker;7;2
8684;Female;6;52648;2;Artist;5;2
8685;Male;14;124785;2;Lawyer;7;2
8686;Male;72;82377;2;Engineer;9;2
8687;Female;15;156339;2;Homemaker;6;2
8688;Female;35;145654;2;Executive;6;3
8689;Male;87;174163;2;Artist;4;2
8690;Female;10;154623;2;Artist;6;6
8691;Female;84;99418;2;Artist;4;2
8692;Male;54;56215;2;Healthcare;10;4
8693;Female;19;151382;2;Lawyer;1;1
8694;Female;90;60998;2;Entertainment;1;7
8695;Female;60;108509;2;Doctor;0;2
8696;Female;54;58999;2;Entertainment;7;3
8697;Female;43;133740;2;Artist;5;4
8698;Female;46;165810;2;Healthcare;3;5
8699;Male;98;125181;2;Artist;0;7
8700;Male;66;153660;2;Healthcare;0;5
8701;Male;32;104494;2;Healthcare;6;4
8702;Female;17;150778;2;Entertainment;1;7
8703;Female;24;173091;2;Entertainment;6;2
8704;Female;11;114071;2;Healthcare;0;2
8705;Male;71;149318;2;Artist;4;1
8706;Female;65;72313;2;Lawyer;1;5
8707;Male;40;51199;2;Executive;7;7
8708;Male;32;184408;2;Entertainment;6;7
8709;Male;9;71076;2;Artist;8;1
8710;Female;95;126791;2;Artist;6;4
8711;Female;94;69654;2;Homemaker;4;4
8712;Male;77;151985;2;Healthcare;4;7
8713;Male;58;87602;2;Executive;5;3
8714;Female;52;63454;2;Artist;5;5
8715;Female;20;148776;2;Artist;8;5
8716;Male;37;102413;2;Healthcare;5;5
8717;Female;42;184844;2;Entertainment;6;1
8718;Female;11;181026;2;Marketing;6;2
8719;Female;45;152560;2;Entertainment;9;2
8720;Female;85;155432;2;Engineer;4;6
8721;Female;46;114435;2;Artist;8;3
8722;Male;65;134213;2;Homemaker;8;4
8723;Male;40;168821;2;Executive;4;5
8724;Male;94;181183;2;Marketing;9;3
8725;Female;91;73158;2;Doctor;7;7
8726;Male;19;15000;2;Healthcare;1;4
8727;Female;35;29000;2;Homemaker;9;5
8728;Male;52;20000;2;Entertainment;1;4
8729;Male;35;96000;2;Homemaker;12;1
8730;Female;45;68000;2;Healthcare;9;8
8731;Female;40;18000;2;Artist;0;1
8732;Female;36;9000;2;Artist;8;2
8733;Female;65;25000;2;Artist;4;1
8734;Male;48;22000;2;Artist;14;3
8735;Female;49;72000;2;Engineer;8;1
8736;Female;23;12000;2;Entertainment;9;2
8737;Male;43;89000;2;Engineer;0;7
8738;Female;25;41000;2;Healthcare;6;4
8739;Male;48;52000;2;Engineer;9;2
8740;Female;34;51000;2;Healthcare;7;4
8741;Female;44;17000;2;Engineer;0;2
8742;Female;56;9000;2;Artist;1;1
8743;Male;50;47000;2;Doctor;0;2
8744;Male;42;79000;2;Homemaker;9;3
8745;Female;36;57000;2;Artist;0;3
8746;Female;37;59000;2;Artist;7;2
8747;Female;41;39000;2;Artist;1;1
8748;Female;54;14000;2;Lawyer;1;2
8749;Female;34;92000;2;Artist;5;3
8750;Female;45;78000;2;Artist;0;2
8751;Female;76;60000;2;Healthcare;4;2
8752;Female;80;39000;2;Engineer;9;4
8753;Female;66;71000;2;Executive;9;2
8754;Female;39;84000;2;Artist;5;3
8755;Female;93;93000;2;Healthcare;1;5
8756;Male;15;94000;2;Healthcare;7;2
8757;Male;84;7000;2;Healthcare;0;4
8758;Female;29;62000;2;Healthcare;0;4
8759;Male;95;36000;2;Doctor;0;4
8760;Female;53;4000;2;Artist;0;4
8761;Female;37;41000;2;Artist;1;2
8762;Female;46;27000;2;Engineer;4;4
8763;Female;32;31000;2;Lawyer;2;3
8764;Female;64;13000;2;Engineer;3;4
8765;Male;7;82000;2;Entertainment;2;2
8766;Female;52;88000;2;Artist;1;2
8767;Male;94;91000;2;Entertainment;0;4
8768;Male;93;95000;2;Artist;1;1
8769;Female;63;74000;2;Artist;1;2
8770;Female;48;50000;2;Engineer;6;4
8771;Female;90;117319;2;Lawyer;1;2
8772;Female;65;180243;2;Marketing;6;2
8773;Female;12;77501;2;Engineer;5;4
8774;Male;36;69841;2;Engineer;10;2
8775;Male;52;152755;2;Engineer;4;2
8776;Female;78;98922;2;Artist;2;3
8777;Male;24;165846;2;Engineer;0;4
8778;Female;32;112246;2;Healthcare;8;3
8779;Female;7;123804;2;Doctor;14;1
8780;Female;58;57180;2;Healthcare;9;1
8781;Female;24;151085;2;Marketing;2;5
8782;Male;23;181760;2;Healthcare;14;3
8783;Male;22;172923;2;Engineer;6;1
8784;Female;60;130898;2;Artist;1;1
8785;Female;36;87353;2;Entertainment;1;5
8786;Male;8;175407;2;Artist;5;1
8787;Male;34;91503;2;Artist;0;6
8788;Female;18;86203;2;Doctor;13;1
8789;Male;21;119116;2;Artist;17;4
8790;Female;86;163463;2;Artist;9;4
8791;Male;59;130950;2;Executive;5;3
8792;Female;55;82285;2;Engineer;16;1
8793;Male;18;103896;2;Executive;16;4
8794;Female;96;113585;2;Lawyer;0;4
8795;Female;36;124614;2;Artist;8;5
8796;Female;35;96484;2;Artist;5;4
8797;Male;38;71897;2;Entertainment;2;3
8798;Male;28;179911;2;Engineer;1;1
8799;Female;23;50076;2;Artist;3;5
8800;Male;59;169999;2;Engineer;5;5
8801;Female;0;57373;2;Doctor;0;7
8802;Male;89;115996;2;Engineer;15;1
8803;Female;64;156777;2;Healthcare;7;2
8804;Female;8;60790;2;Artist;1;5
8805;Female;5;69443;2;Doctor;4;6
8806;Female;96;135800;2;Healthcare;0;7
8807;Female;76;156330;2;Engineer;1;2
8808;Male;13;182410;2;Healthcare;11;4
8809;Male;91;93762;2;Artist;15;7
8810;Male;82;188719;2;Lawyer;0;6
8811;Female;69;112838;2;Healthcare;1;7
8812;Male;66;125024;2;Artist;0;1
8813;Female;57;136242;2;Artist;9;1
8814;Female;14;66760;2;Artist;0;4
8815;Female;4;53097;2;Healthcare;0;7
8816;Female;3;64824;2;Executive;1;1
8817;Male;28;62186;2;Marketing;0;1
8818;Female;13;88960;2;Entertainment;13;3
8819;Female;53;140107;2;Healthcare;1;5
8820;Male;20;119952;2;Healthcare;8;2
8821;Female;44;186116;2;Healthcare;8;6
8822;Male;97;112783;2;Artist;9;6
8823;Male;89;74820;2;Doctor;1;2
8824;Female;26;52234;2;Executive;1;2
8825;Female;6;170266;2;Artist;3;2
8826;Female;89;107359;2;Doctor;10;6
8827;Female;0;142892;2;Entertainment;8;1
8828;Female;91;189974;2;Engineer;8;1
8829;Female;47;112247;2;Executive;4;5
8830;Female;64;59088;2;Artist;1;3
8831;Female;91;60856;2;Artist;1;6
8832;Male;32;149900;2;Artist;6;3
8833;Female;53;86766;2;Lawyer;16;3
8834;Female;63;52661;2;Healthcare;12;5
8835;Female;73;102296;2;Entertainment;7;5
8836;Male;22;64707;2;Entertainment;7;3
8837;Male;61;126370;2;Doctor;11;4
8838;Female;71;154007;2;Artist;7;7
8839;Female;3;155864;2;Healthcare;13;3
8840;Female;74;101352;2;Lawyer;0;5
8841;Male;39;134629;2;Engineer;1;6
8842;Male;38;103356;2;Marketing;1;6
8843;Male;77;73884;2;Healthcare;1;2
8844;Female;43;150444;2;Artist;13;4
8845;Female;85;119557;2;Artist;0;2
8846;Female;76;187141;2;Doctor;0;7
8847;Female;57;97468;2;Artist;0;1
8848;Female;30;148236;2;Executive;1;1
8849;Female;31;189446;2;Artist;1;6
8850;Female;91;159537;2;Doctor;4;1
8851;Female;77;180831;2;Healthcare;1;2
8852;Female;89;137397;2;Doctor;1;7
8853;Male;42;59954;2;Executive;4;4
8854;Female;54;145679;2;Artist;0;2
8855;Male;89;113834;2;Doctor;0;3
8856;Male;83;132005;2;Entertainment;0;5
8857;Female;91;51742;2;Artist;8;3
8858;Female;41;172882;2;Healthcare;8;7
8859;Male;41;113998;2;Healthcare;7;7
8860;Female;38;130597;2;Artist;6;1
8861;Female;31;53802;2;Artist;1;7
8862;Female;15;50550;2;Healthcare;9;7
8863;Female;37;145648;2;Healthcare;7;6
8864;Male;36;85737;2;Executive;0;3
8865;Female;27;99950;2;Entertainment;0;4
8866;Female;11;83220;2;Engineer;7;4
8867;Female;69;120752;2;Executive;1;6
8868;Male;84;163818;2;Engineer;2;1
8869;Male;89;100938;2;Entertainment;0;7
8870;Male;5;168670;2;Artist;1;3
8871;Female;41;111174;2;Artist;4;5
8872;Male;87;167705;2;Healthcare;0;7
8873;Female;83;118110;2;Engineer;1;5
8874;Male;13;129396;2;Artist;6;6
8875;Female;0;143910;2;Marketing;1;7
8876;Male;28;173009;2;Healthcare;9;6
8877;Male;78;54252;2;Engineer;0;5
8878;Female;83;156839;2;Artist;3;7
8879;Female;64;71305;2;Artist;9;2
8880;Male;19;82333;2;Marketing;1;2
8881;Male;84;125016;2;Entertainment;1;7
8882;Male;74;76521;2;Engineer;7;4
8883;Female;53;112530;2;Entertainment;2;6
8884;Male;67;107409;2;Artist;1;6
8885;Female;23;84793;2;Homemaker;9;6
8886;Female;91;172915;2;Doctor;9;1
8887;Female;81;148594;2;Entertainment;3;5
8888;Male;81;148208;2;Doctor;5;7
8889;Female;44;175424;2;Artist;4;5
8890;Female;92;80808;2;Artist;1;1
8891;Male;41;81718;2;Entertainment;1;3
8892;Male;60;150019;2;Doctor;1;2
8893;Female;0;116759;2;Marketing;7;3
8894;Male;26;180702;2;Entertainment;6;1
8895;Female;67;93176;2;Artist;4;1
8896;Male;28;81545;2;Artist;4;7
8897;Male;38;166697;2;Marketing;13;4
8898;Female;40;124982;2;Engineer;1;7
8899;Female;67;184628;2;Artist;12;2
8900;Female;31;76422;2;Healthcare;9;7
8901;Female;82;109188;2;Lawyer;5;7
8902;Female;66;132951;2;Healthcare;4;1
8903;Female;75;164598;2;Healthcare;8;1
8904;Male;69;186655;2;Doctor;7;2
8905;Female;22;131748;2;Artist;1;3
8906;Male;76;142801;2;Lawyer;0;1
8907;Male;94;144192;2;Healthcare;0;3
8908;Female;83;174159;2;Lawyer;4;4
8909;Female;30;157290;2;Artist;2;2
8910;Male;68;102016;2;Artist;0;4
8911;Female;29;62475;2;Artist;6;4
8912;Female;30;59284;2;Doctor;7;7
8913;Male;52;130573;2;Entertainment;8;3
8914;Male;73;74350;2;Lawyer;10;1
8915;Female;75;102904;2;Artist;7;6
8916;Female;15;174501;2;Doctor;9;7
8917;Female;29;180401;2;Engineer;7;6
8918;Male;91;62808;2;Engineer;0;4
8919;Female;51;70152;2;Healthcare;0;2
8920;Female;39;58908;2;Artist;6;6
8921;Female;45;135174;2;Artist;9;4
8922;Female;81;128834;2;Entertainment;5;4
8923;Male;54;51166;2;Entertainment;0;7
8924;Female;32;130118;2;Artist;0;4
8925;Female;26;69988;2;Homemaker;5;4
8926;Male;31;188620;2;Artist;3;6
8927;Female;80;177601;2;Entertainment;0;2
8928;Male;80;95929;2;Engineer;0;2
8929;Female;40;164350;2;Healthcare;0;5
8930;Male;39;115916;2;Doctor;13;6
8931;Female;17;185843;2;Artist;4;3
8932;Female;31;171825;2;Entertainment;10;4
8933;Female;85;104054;2;Artist;8;4
8934;Female;85;134282;2;Artist;2;5
8935;Female;25;106669;2;Lawyer;1;7
8936;Female;20;146221;2;Marketing;0;3
8937;Female;33;84238;2;Artist;1;2
8938;Male;60;167420;2;Artist;5;2
8939;Female;19;178217;2;Marketing;0;3
8940;Male;43;187841;2;Artist;1;4
8941;Male;75;94129;2;Healthcare;6;7
8942;Male;40;172378;2;Entertainment;5;6
8943;Male;28;146597;2;Engineer;1;4
8944;Female;46;109346;2;Entertainment;1;2
8945;Female;72;112146;2;Homemaker;8;4
8946;Female;34;139009;2;Artist;0;4
8947;Female;58;173190;2;Doctor;9;4
8948;Male;23;122712;2;Marketing;1;1
8949;Female;80;55792;2;Artist;1;6
8950;Female;6;101031;2;Artist;1;1
8951;Female;38;52884;2;Lawyer;1;1
8952;Female;84;53622;2;Artist;0;3
8953;Female;82;171100;2;Executive;0;5
8954;Female;69;143928;2;Engineer;9;7
8955;Male;74;175041;2;Artist;4;1
8956;Female;85;68212;2;Healthcare;7;4
8957;Male;62;150619;2;Artist;10;6
8958;Male;11;152684;2;Lawyer;0;3
8959;Female;51;112358;2;Artist;0;6
8960;Male;72;76888;2;Marketing;0;1
8961;Male;31;62925;2;Engineer;1;6
8962;Female;20;155951;2;Healthcare;7;4
8963;Female;18;183071;2;Artist;7;4
8964;Female;83;124104;2;Healthcare;4;6
8965;Female;14;79806;2;Engineer;1;6
8966;Male;61;52543;2;Executive;0;6
8967;Male;57;50429;2;Artist;0;1
8968;Male;70;87976;2;Lawyer;1;6
8969;Female;92;163442;2;Executive;1;6
8970;Female;20;141428;2;Entertainment;1;5
8971;Male;97;142214;2;Artist;7;4
8972;Female;59;119833;2;Doctor;1;2
8973;Female;54;70803;2;Entertainment;0;5
8974;Female;26;146028;2;Healthcare;0;5
8975;Male;21;109373;2;Entertainment;4;2
8976;Male;21;184088;2;Entertainment;11;7
8977;Female;70;157307;2;Executive;4;3
8978;Female;75;114213;2;Doctor;9;4
8979;Male;70;56432;2;Engineer;0;5
8980;Male;60;189945;2;Engineer;0;5
8981;Female;70;174114;2;Lawyer;1;1
8982;Female;95;67227;2;Artist;1;7
8983;Female;67;161646;2;Healthcare;0;2
8984;Female;98;65031;2;Artist;0;4
8985;Male;94;69383;2;Entertainment;0;2
8986;Male;52;80605;2;Doctor;1;6
8987;Male;93;159006;2;Artist;8;6
8988;Male;23;93841;2;Lawyer;0;7
8989;Male;79;146130;2;Entertainment;6;6
8990;Male;4;96693;2;Entertainment;0;4
8991;Female;94;114510;2;Healthcare;0;4
8992;Male;27;82474;2;Artist;9;3
8993;Male;3;60933;2;Doctor;8;1
8994;Female;45;125677;2;Entertainment;5;2
8995;Male;88;167112;2;Lawyer;0;1
8996;Male;48;167517;2;Artist;2;7
8997;Male;3;93883;2;Healthcare;1;2
8998;Male;72;149092;2;Engineer;8;1
8999;Female;35;111871;2;Doctor;10;1
9000;Male;99;139685;2;Healthcare;1;4
9001;Female;38;120825;2;Executive;9;7
9002;Male;43;129782;2;Entertainment;1;2
9003;Female;54;79925;2;Healthcare;0;3
9004;Female;1;138656;2;Artist;3;4
9005;Female;55;75033;2;Engineer;5;5
9006;Female;20;124852;2;Healthcare;5;5
9007;Male;37;62893;2;Executive;1;5
9008;Female;12;84885;2;Healthcare;6;2
9009;Female;59;81702;2;Marketing;6;4
9010;Female;60;128205;2;Healthcare;6;5
9011;Male;72;146432;2;Artist;6;1
9012;Female;75;77269;2;Artist;8;1
9013;Female;58;127833;2;Artist;7;7
9014;Male;85;85758;2;Lawyer;10;4
9015;Female;23;91549;2;Artist;4;3
9016;Female;53;117123;2;Artist;9;7
9017;Male;5;156655;2;Entertainment;4;5
9018;Male;34;171353;2;Doctor;8;4
9019;Female;85;97822;2;Doctor;5;3
9020;Female;76;139447;2;Artist;8;7
9021;Female;86;98344;2;Artist;6;6
9022;Male;21;163509;2;Healthcare;10;1
9023;Male;2;72889;2;Homemaker;5;7
9024;Male;73;104826;2;Healthcare;5;1
9025;Female;79;122828;2;Executive;0;5
9026;Female;83;102083;2;Artist;1;1
9027;Female;6;182871;2;Engineer;8;6
9028;Female;13;174530;2;Lawyer;1;6
9029;Female;27;115438;2;Artist;0;6
9030;Female;80;68341;2;Artist;13;6
9031;Female;48;70844;2;Entertainment;0;3
9032;Female;98;128037;2;Entertainment;6;2
9033;Female;73;68161;2;Doctor;1;2
9034;Female;38;181108;2;Homemaker;1;1
9035;Female;57;81802;2;Homemaker;9;1
9036;Male;87;71318;2;Healthcare;1;3
9037;Male;55;63683;2;Healthcare;3;1
9038;Female;16;189689;2;Healthcare;8;5
9039;Male;82;121610;2;Artist;0;5
9040;Female;83;150682;2;Artist;1;1
9041;Female;27;101948;2;Artist;0;5
9042;Female;58;102205;2;Artist;1;1
9043;Male;80;112146;2;Entertainment;0;3
9044;Male;64;156422;2;Entertainment;1;7
9045;Male;71;118096;2;Lawyer;0;3
9046;Male;87;149685;2;Executive;9;6
9047;Female;68;89765;2;Artist;0;7
9048;Female;10;92734;2;Lawyer;1;4
9049;Female;64;115754;2;Engineer;1;3
9050;Female;41;186470;2;Artist;0;7
9051;Male;16;100939;2;Healthcare;7;6
9052;Female;47;124194;2;Doctor;1;7
9053;Female;96;92100;2;Artist;9;3
9054;Female;4;183282;2;Artist;1;1
9055;Female;35;164435;2;Lawyer;1;3
9056;Male;87;110434;2;Artist;7;3
